teams,conf,adj_off,adj_def,adj_tempo,poss_off,poss_def,fg_off,fg_def,turnover_off,turnover_def,reb_off,reb_def,three_off,three_def,experience,height,wins_five,wins_last
South Carolina,SEC,106.9,94.1,73.2,16.0,17.7,48.7,48.5,22.7,23.2,35.6,24.1,31.6,29.4,1.58,77.5,3,1
Providence,BE,110.4,97.8,66.2,17.9,17.7,50.4,50.7,16.4,18.0,31.1,30.5,32.8,33.3,1.89,78.0,2,0
Arizona St.,P12,108.3,95.9,74.9,15.7,16.6,49.4,51.5,14.9,22.8,19.2,29.4,32.3,33.8,1.79,76.7,1,0
Memphis,Amer,102.6,90.5,72.5,15.6,16.8,46.5,45.2,20.1,22.8,33.6,22.3,30.4,30.7,1.08,77.7,3,1
Toledo,MAC,112.1,100.1,68.2,17.4,17.1,53.2,47.9,17.1,18.6,32.6,29.0,39.7,28.8,1.72,76.8,5,1
Rhode Island,A10,105.6,93.7,70.5,16.6,16.5,51.2,46.5,21.0,18.0,27.0,26.6,33.5,31.4,1.93,76.4,3,0
Wichita St.,Amer,109.1,97.4,68.8,17.3,17.4,46.7,46.2,15.5,17.0,30.6,34.4,32.7,29.6,1.86,76.5,4,1
Georgia Tech,ACC,108.4,96.8,66.4,17.6,16.3,53.4,51.5,16.5,21.7,26.2,26.8,34.0,36.4,2.55,76.2,4,1
Mississippi St.,SEC,110.4,98.9,64.9,18.5,17.8,51.8,48.1,19.8,18.2,38.3,25.9,38.7,36.2,1.29,79.0,3,0
Auburn,SEC,108.7,97.3,71.0,16.2,16.4,53.9,49.1,23.5,20.1,33.8,29.4,33.5,30.4,0.75,78.8,1,1
Dayton,A10,108.9,97.7,65.7,18.8,18.0,57.3,48.7,23.1,19.4,24.0,30.9,37.4,33.0,2.07,77.7,3,1
Davidson,A10,111.3,100.2,64.2,19.0,18.1,55.1,50.3,18.1,15.0,30.3,19.5,36.5,32.1,1.76,78.5,3,1
Pittsburgh,ACC,103.8,92.8,70.1,16.3,16.8,47.9,44.7,20.5,20.9,36.5,26.2,30.2,27.3,1.12,77.8,4,1
San Francisco,WCC,106.3,96.1,69.6,17.4,16.3,53.3,45.8,18.5,19.6,25.9,24.9,36.3,27.4,2.02,77.8,3,1
Miami FL,ACC,104.6,94.4,68.7,17.7,16.4,47.7,48.6,20.4,19.9,29.4,25.4,26.8,37.5,1.43,78.3,1,0
Cincinnati,Amer,105.3,95.2,71.5,16.4,16.8,48.1,50.1,20.8,18.7,28.6,24.4,28.2,30.8,1.65,77.5,1,0
Furman,SC,110.0,100.0,69.6,15.6,16.7,59.8,51.6,18.4,22.5,25.8,30.8,38.0,34.8,1.87,76.7,4,1
Tulsa,Amer,102.6,92.7,65.5,17.6,18.0,49.4,44.4,19.9,21.7,28.1,32.8,28.2,31.5,2.27,77.2,4,0
Saint Mary's,WCC,104.9,95.0,62.8,20.2,16.3,50.1,45.9,17.0,16.8,29.8,19.9,32.3,34.5,1.46,77.6,2,0
Marshall,CUSA,107.1,97.4,73.3,14.4,17.4,53.4,48.0,18.3,20.9,25.2,28.8,33.8,35.2,1.98,77.2,3,0
Colorado St.,MWC,105.9,96.3,71.7,16.1,17.8,55.5,46.8,19.5,20.9,18.4,24.9,39.7,28.7,1.17,75.9,4,1
UAB,CUSA,104.4,95.1,69.3,16.9,17.6,50.7,40.8,15.3,25.3,30.3,26.7,31.4,23.8,2.26,76.9,4,1
St. John's,BE,107.8,99.0,74.3,14.4,17.1,50.4,55.5,17.1,23.0,28.1,27.9,33.6,37.5,1.49,77.0,2,1
Notre Dame,ACC,112.1,103.8,67.1,18.1,18.3,52.6,52.5,16.3,12.5,20.8,30.2,36.5,38.8,2.11,78.7,1,0
Western Kentucky,CUSA,107.3,99.0,69.0,17.4,16.0,49.2,51.6,20.0,19.6,32.8,21.8,31.2,38.7,2.15,76.3,3,1
Boston College,ACC,107.6,99.4,71.6,16.5,16.7,51.6,54.0,20.0,19.5,26.4,29.1,34.8,32.8,1.82,76.7,1,1
Wright St.,Horz,104.2,96.2,71.1,16.3,16.9,54.6,43.1,20.2,16.5,34.8,26.9,34.5,28.7,1.37,77.4,2,0
North Texas,CUSA,102.5,94.7,65.1,17.5,17.3,54.9,44.5,20.6,21.6,26.1,26.1,38.5,29.8,2.32,77.0,3,1
DePaul,BE,104.4,96.6,72.5,15.4,17.8,51.8,48.9,24.6,20.9,32.6,33.7,37.1,29.2,1.86,76.7,1,0
Iowa St.,B12,106.3,98.7,69.5,16.8,17.1,52.9,49.5,22.5,19.2,23.8,33.3,33.0,28.3,1.93,76.6,1,0
UCF,Amer,103.0,95.5,67.2,17.6,17.5,46.3,48.8,19.8,21.4,26.2,32.0,35.1,32.3,1.5,77.6,2,0
South Dakota St.,Sum,110.7,103.3,70.9,16.2,17.3,54.9,48.7,16.5,14.8,21.7,24.0,40.4,31.6,1.52,77.2,4,1
Belmont,OVC,106.4,99.0,71.9,16.4,16.4,56.4,47.8,17.8,21.4,24.9,25.6,33.6,32.7,1.34,76.9,5,1
TCU,B12,105.4,98.0,67.6,18.3,17.0,51.7,49.2,20.7,16.9,28.4,28.5,34.5,30.7,1.12,77.6,2,0
Georgia,SEC,104.5,97.2,75.9,14.8,16.2,50.3,50.7,22.2,22.7,35.7,28.9,30.6,32.3,1.99,76.2,1,0
Texas A&M,SEC,102.1,94.9,65.4,17.7,18.1,49.5,52.0,24.6,24.7,32.8,30.8,29.9,34.5,1.59,77.4,2,1
Butler,BE,104.2,97.1,66.4,19.4,17.2,48.9,54.0,17.7,17.7,24.5,21.5,34.7,38.7,1.53,76.6,1,0
South Florida,Amer,101.7,94.7,67.5,17.8,17.1,46.8,48.3,21.9,19.5,35.0,24.8,34.2,28.3,1.9,78.3,2,1
Yale,Ivy,107.3,100.5,68.9,0.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0,0
Georgia St.,SB,106.2,100.0,70.8,14.9,17.9,51.6,47.1,15.5,20.9,27.1,36.7,33.9,31.8,1.63,76.3,4,1
Winthrop,BSth,105.4,99.3,76.6,14.1,17.3,54.5,49.5,20.0,22.3,34.0,21.3,35.7,32.3,1.95,76.7,5,1
Louisiana Tech,CUSA,101.6,95.6,69.9,16.4,16.4,49.5,45.6,18.0,19.0,26.2,24.8,32.3,29.7,2.14,76.1,3,1
Nevada,MWC,104.4,98.3,70.3,17.0,17.4,50.4,46.6,19.9,17.7,26.2,23.9,35.4,32.4,1.03,78.3,3,1
Liberty,ASun,105.7,99.7,64.6,19.0,17.5,56.6,47.7,15.4,18.3,21.3,23.0,37.5,31.4,1.75,75.8,3,0
Bradley,MVC,102.7,96.8,66.3,17.0,18.0,48.7,46.9,19.3,18.3,30.5,27.9,32.0,38.1,1.73,77.5,3,1
Georgetown,BE,104.2,98.2,70.2,16.2,16.7,49.0,47.5,21.7,13.7,30.3,25.7,35.4,32.9,2.2,78.0,0,0
Colgate,Pat,107.6,101.7,70.6,15.0,17.8,61.5,42.0,13.8,15.9,19.3,24.6,39.2,24.1,1.82,76.5,3,1
Massachusetts,A10,107.2,101.4,73.5,15.9,15.5,50.2,53.6,16.1,21.1,25.5,23.9,32.1,38.5,1.0,76.8,3,1
Buffalo,MAC,105.8,100.0,74.8,14.3,17.1,49.7,45.1,17.5,16.7,34.8,28.3,34.1,26.1,2.32,76.9,3,0
Vermont,AE,104.8,99.1,67.4,17.9,17.8,53.0,47.9,17.8,18.9,28.0,21.8,33.9,30.7,2.45,76.2,3,1
Bowling Green,MAC,106.7,101.3,70.7,16.3,16.4,49.4,50.1,15.0,19.8,29.5,28.9,34.4,33.1,1.8,76.2,4,1
Duquesne,A10,101.7,96.3,67.7,17.3,18.3,45.5,47.4,20.0,19.4,31.1,29.6,28.3,28.3,1.87,76.2,1,0
Missouri St.,MVC,106.2,100.9,70.3,16.7,16.6,58.8,46.6,18.2,15.1,21.9,23.0,35.6,34.1,1.61,77.5,4,1
New Mexico St.,WAC,102.9,97.8,68.1,17.7,14.3,37.3,37.9,18.4,13.2,20.0,25.0,26.9,22.2,2.22,76.6,2,0
Pacific,WCC,103.1,98.4,65.4,20.6,16.6,44.1,49.1,10.6,17.9,34.2,21.7,31.0,33.0,2.26,76.8,4,1
UC Irvine,BW,101.9,97.3,68.8,18.1,16.4,48.6,48.1,21.9,17.0,32.0,25.4,34.4,31.4,0.94,77.4,4,1
Ohio,MAC,108.4,103.8,69.4,17.0,16.9,56.3,52.4,17.3,20.6,27.8,27.1,38.1,35.2,1.47,76.9,3,1
Loyola Marymount,WCC,103.0,98.5,68.3,17.3,16.7,49.6,47.7,23.6,19.1,33.8,23.2,31.3,36.3,1.77,78.0,4,1
UNC Greensboro,SC,101.0,96.5,70.0,16.5,16.5,46.0,45.6,19.1,22.2,35.1,26.8,27.4,31.5,1.74,77.4,3,1
Nebraska,B10,103.4,99.0,72.8,14.7,17.8,47.2,51.0,17.8,19.5,26.4,29.1,31.5,33.2,2.0,78.2,0,0
Abilene Christian,Slnd,99.1,95.1,68.6,17.5,16.1,50.0,43.6,21.0,27.5,28.6,29.3,36.6,23.0,2.25,75.0,4,1
UC Santa Barbara,BW,103.3,99.4,67.3,17.0,17.9,49.1,48.4,15.5,23.8,25.9,26.8,32.5,34.8,2.35,77.4,3,1
Northern Iowa,MVC,106.0,102.1,71.9,16.6,17.4,51.5,53.0,17.9,15.7,22.2,21.1,35.6,35.3,1.41,76.5,2,0
Eastern Washington,BSky,103.3,99.4,72.0,15.5,17.6,49.4,46.6,18.0,16.6,18.2,28.4,31.3,30.8,1.82,77.2,3,1
Wake Forest,ACC,104.4,100.8,69.2,18.0,16.8,53.8,53.9,20.5,22.7,24.9,24.7,33.1,33.6,1.83,77.3,1,0
Kent St.,MAC,104.8,101.3,71.8,17.1,16.9,53.6,46.5,20.0,18.4,35.1,28.2,35.1,32.9,2.25,77.2,3,1
Siena,MAAC,104.7,101.4,66.9,19.2,16.5,55.7,46.5,16.2,15.0,27.7,25.3,37.0,31.8,1.86,76.5,5,1
Washington St.,P12,97.9,94.7,68.3,17.5,16.6,47.3,41.9,20.9,17.9,29.0,27.2,33.3,27.5,1.16,78.6,2,0
UNLV,MWC,106.1,102.9,68.3,17.8,16.2,50.9,55.9,18.9,17.8,25.7,25.3,33.8,41.0,1.61,77.2,2,1
East Carolina,Amer,100.1,97.1,68.3,17.5,17.4,47.9,45.6,19.8,20.9,27.0,25.9,34.5,28.8,1.99,77.8,2,0
Santa Clara,WCC,98.2,95.2,71.0,15.4,18.2,43.4,43.5,17.3,17.2,25.3,23.1,23.5,31.5,1.95,79.1,2,0
Wofford,SC,105.3,102.4,66.1,18.3,16.9,55.3,50.9,21.7,18.8,30.0,31.6,37.4,33.3,1.54,75.8,4,1
George Mason,A10,100.8,97.9,68.5,17.2,17.4,49.3,48.4,20.0,19.6,29.6,23.9,30.6,35.8,1.62,76.0,2,1
Vanderbilt,SEC,104.3,101.6,69.5,17.6,16.9,51.3,51.0,18.9,18.3,31.8,25.4,35.3,32.4,1.29,77.1,1,0
Ball St.,MAC,102.5,99.8,70.2,16.7,16.8,50.5,49.2,18.4,19.8,26.2,30.4,32.7,30.0,1.98,76.8,2,1
Grand Canyon,WAC,103.4,101.1,64.9,18.0,17.1,54.6,47.4,21.7,15.8,32.4,19.5,30.0,34.9,2.11,77.5,3,1
UC Riverside,BW,100.4,98.2,66.1,19.4,16.6,55.0,43.2,19.0,16.4,29.4,24.1,39.4,26.8,1.99,78.8,3,1
Murray St.,OVC,101.4,99.4,67.7,16.5,17.9,52.6,49.2,24.5,20.3,29.0,28.7,31.8,29.8,1.66,76.7,1,0
Temple,Amer,100.7,98.7,68.8,17.3,17.6,44.1,48.5,19.7,17.3,29.0,31.4,33.9,36.9,1.61,77.4,2,1
Pepperdine,WCC,104.9,103.0,70.2,15.8,18.1,49.6,51.2,18.4,17.6,21.5,34.7,30.9,30.3,1.88,76.8,1,0
Princeton,Ivy,104.2,102.3,67.6,0.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0,0
Akron,MAC,103.1,101.4,69.6,17.1,17.7,51.9,48.3,21.4,15.0,27.7,26.5,31.8,26.7,2.01,75.8,3,0
Little Rock,SB,105.1,103.5,67.9,17.1,16.5,54.3,51.5,22.4,20.5,31.0,29.2,34.8,33.5,1.93,77.7,3,0
Washington,P12,100.9,99.3,70.6,16.4,17.6,44.4,49.6,19.8,17.8,25.7,38.2,27.9,34.1,1.93,78.0,0,0
Old Dominion,CUSA,101.8,100.3,68.0,17.7,17.5,48.1,52.4,18.5,19.7,28.6,27.7,30.0,36.0,2.33,76.8,3,0
Cal St. Bakersfield,BW,99.5,98.1,64.3,19.8,16.1,44.5,47.1,20.3,21.6,41.2,27.0,30.0,30.1,2.72,77.0,4,1
North Dakota St.,Sum,101.3,100.0,64.9,19.3,16.2,49.1,48.1,19.5,13.4,26.5,20.5,33.2,31.3,1.43,78.1,5,1
Northeastern,CAA,99.9,98.7,67.2,18.1,16.2,51.9,47.6,20.3,17.9,18.0,26.0,35.4,27.4,1.12,77.6,4,1
Indiana St.,MVC,101.6,100.5,69.5,16.8,17.2,47.1,53.9,20.2,22.4,23.0,29.4,35.4,33.5,1.84,76.7,1,0
Oregon St.,P12,103.8,103.0,65.9,18.0,17.1,45.7,50.6,16.1,18.5,30.2,29.7,33.3,32.8,1.96,78.4,3,0
Coastal Carolina,SB,104.2,103.4,71.0,17.3,15.9,52.2,48.9,22.4,17.9,39.8,24.9,36.9,34.8,1.6,76.5,4,1
Harvard,Ivy,102.1,101.6,69.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0,0
Kansas St.,B12,102.2,101.8,64.4,18.3,18.4,50.2,54.6,21.2,20.5,31.9,29.6,31.7,36.4,1.08,76.6,2,0
Mercer,SC,105.0,104.6,72.4,16.7,16.3,54.7,50.7,19.6,15.7,31.6,26.9,36.0,32.3,1.98,77.5,1,0
California,P12,103.2,102.8,65.8,18.3,17.2,52.2,54.1,20.0,18.2,21.5,24.7,33.9,41.6,2.04,77.3,1,0
Texas St.,SB,99.5,99.2,64.8,18.8,17.3,52.5,49.5,21.7,24.0,26.0,30.4,38.5,33.0,2.36,75.7,4,1
Montana,BSky,97.9,97.7,65.3,18.4,17.1,45.8,46.8,20.4,19.4,22.8,32.6,35.0,30.9,1.09,77.2,3,1
East Tennessee St.,SC,98.4,98.2,68.1,17.1,16.7,46.9,46.9,24.1,22.3,29.6,28.1,30.6,35.5,1.85,77.0,4,1
Drexel,CAA,102.7,102.6,65.2,19.2,16.0,49.7,50.4,19.4,19.6,29.7,19.1,31.6,29.3,1.8,77.3,2,0
Monmouth,MAAC,101.7,101.7,77.3,14.4,17.1,52.0,48.0,18.8,21.1,25.5,27.8,39.5,30.8,2.01,75.8,3,1
Stephen F. Austin,Slnd,100.1,100.2,71.0,16.4,15.7,54.6,57.2,26.7,28.9,30.9,24.6,30.3,43.2,2.42,76.8,3,1
Cleveland St.,Horz,98.8,98.9,66.0,17.9,17.5,49.0,47.9,20.9,22.5,32.9,35.1,30.7,29.8,1.92,77.1,5,1
Oral Roberts,Sum,107.1,107.7,71.5,16.3,16.3,51.3,49.7,16.7,16.4,27.4,33.3,37.5,33.5,1.6,76.6,4,1
Navy,Pat,102.0,102.6,65.0,18.7,17.0,51.2,52.6,16.3,20.1,29.0,23.1,32.9,32.7,1.71,76.0,5,1
Saint Peter's,MAAC,97.0,97.8,67.3,17.3,16.5,48.0,46.3,21.2,22.2,29.4,32.2,34.1,36.0,1.27,76.1,2,0
UT Arlington,SB,103.4,104.3,71.8,15.8,16.8,48.4,53.9,15.7,19.7,24.0,29.2,37.1,38.1,1.67,76.5,3,1
UTEP,CUSA,100.1,101.0,68.2,16.8,18.4,47.2,52.0,15.3,20.4,25.6,27.4,32.6,34.2,1.93,77.8,2,0
La Salle,A10,98.2,99.3,68.8,16.6,17.6,49.6,48.4,21.5,20.5,23.5,29.8,36.1,27.8,1.38,76.5,2,0
Fresno St.,MWC,100.6,101.8,65.6,17.9,16.8,49.3,53.5,20.6,20.0,34.3,21.2,28.7,38.1,1.32,77.2,3,0
Hofstra,CAA,101.4,102.8,69.5,16.4,17.6,48.7,50.1,18.8,17.1,25.3,25.5,28.5,33.1,1.72,76.8,2,0
Chattanooga,SC,103.2,104.6,67.8,17.4,16.4,51.8,53.4,15.9,19.2,21.3,23.5,37.8,33.9,1.82,77.2,2,1
South Dakota,Sum,102.4,103.9,68.8,17.6,17.2,50.0,48.4,16.4,17.7,21.8,24.8,38.0,31.9,1.7,76.5,5,1
Bryant,NEC,102.7,104.4,76.8,14.4,16.0,54.4,45.9,20.6,17.3,27.5,30.6,38.9,28.5,1.62,75.8,4,1
Eastern Kentucky,OVC,97.8,99.5,76.0,15.3,15.8,47.3,48.4,17.1,26.6,29.3,30.1,28.8,30.9,1.33,75.9,5,1
FIU,CUSA,103.1,104.9,71.0,15.9,17.6,54.7,50.8,20.6,23.6,28.8,35.3,37.0,34.2,1.98,74.8,2,0
UMBC,AE,99.3,101.3,69.4,16.1,17.6,51.7,45.0,19.4,19.4,24.4,26.4,34.4,34.0,2.4,75.7,4,1
Louisiana,SB,98.5,100.6,72.8,15.8,17.3,48.5,50.4,21.4,19.5,29.8,25.8,30.1,35.6,1.76,77.6,2,0
Charlotte,CUSA,98.2,100.4,63.3,18.7,18.1,50.5,49.5,20.6,20.9,22.2,23.6,32.4,31.6,1.76,77.6,2,0
San Diego,WCC,98.2,100.7,70.5,15.7,17.4,45.1,51.2,19.3,17.1,18.5,28.2,34.0,38.9,2.18,77.4,1,0
Valparaiso,MVC,98.9,101.4,68.8,16.8,17.4,47.2,50.9,17.7,19.4,20.3,27.3,28.3,33.3,1.47,76.8,1,0
Austin Peay,OVC,103.3,106.0,68.9,17.4,16.1,47.0,54.5,23.1,22.0,37.0,28.4,28.3,35.0,1.66,75.0,3,1
UNC Wilmington,CAA,101.9,104.6,68.9,16.6,17.1,50.3,49.1,19.4,19.4,29.0,30.9,36.7,32.6,1.88,76.7,4,1
Saint Joseph's,A10,102.0,104.8,74.4,15.9,16.6,47.8,54.2,20.0,18.9,21.7,34.2,28.8,38.1,1.2,78.0,1,0
UC Davis,BW,100.1,103.0,70.9,14.5,16.8,51.5,50.0,19.7,22.3,15.5,31.3,28.6,33.3,1.58,75.5,2,1
